station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,alti,mslp,p01i,vsby,gust,skyl1,skyl2,skyl3,wxcodes
BUF,2018-01-01 16:20,-78.7358,42.9408,M,M,M,260.00,16.00,30.33,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 16:25,-78.7358,42.9408,M,M,M,260.00,17.00,30.33,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 16:30,-78.7358,42.9408,M,M,M,260.00,15.00,30.33,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 16:35,-78.7358,42.9408,M,M,M,260.00,16.00,30.33,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 16:40,-78.7358,42.9408,M,M,M,260.00,17.00,30.33,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 16:45,-78.7358,42.9408,M,M,M,270.00,12.00,30.33,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 16:50,-78.7358,42.9408,M,M,M,260.00,14.00,30.32,M,M,10.00,M,2500.00,5000.00,10000.00,M
BUF,2018-01-01 16:54,-78.7358,42.9408,12.90,0.00,55.62,260.00,15.00,30.32,1028.40,0.00,10.00,21.00,2500.00,5000.00,10000.00,M
BUF,2018-01-01 16:55,-78.7358,42.9408,M,M,M,260.00,15.00,30.32,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 17:00,-78.7358,42.9408,M,M,M,260.00,14.00,30.32,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 17:05,-78.7358,42.9408,M,M,M,260.00,17.00,30.32,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 17:10,-78.7358,42.9408,M,M,M,250.00,17.00,30.31,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 17:15,-78.7358,42.9408,M,M,M,250.00,14.00,30.31,M,M,10.00,M,6000.00,M,M,M
BUF,2018-01-01 17:20,-78.7358,42.9408,M,M,M,260.00,15.00,30.31,M,M,10.00,M,6000.00,M,M,M
BUF,2018-01-01 17:25,-78.7358,42.9408,M,M,M,260.00,15.00,30.31,M,M,10.00,M,6000.00,M,M,M
BUF,2018-01-01 17:30,-78.7358,42.9408,M,M,M,270.00,15.00,30.31,M,M,10.00,M,6000.00,M,M,M
BUF,2018-01-01 17:35,-78.7358,42.9408,M,M,M,260.00,14.00,30.30,M,M,10.00,M,6000.00,M,M,M
BUF,2018-01-01 17:40,-78.7358,42.9408,M,M,M,250.00,14.00,30.30,M,M,10.00,M,6000.00,M,M,M
BUF,2018-01-01 17:45,-78.7358,42.9408,M,M,M,260.00,13.00,30.30,M,M,10.00,M,6000.00,M,M,M
BUF,2018-01-01 17:50,-78.7358,42.9408,M,M,M,250.00,15.00,30.30,M,M,10.00,M,6000.00,7999.00,M,M
BUF,2018-01-01 17:54,-78.7358,42.9408,12.90,1.90,60.78,250.00,13.00,30.30,1027.80,0.00,10.00,M,2500.00,6000.00,11000.00,M
BUF,2018-01-01 17:55,-78.7358,42.9408,M,M,M,250.00,13.00,30.30,M,M,10.00,M,6000.00,7999.00,M,M
BUF,2018-01-01 18:00,-78.7358,42.9408,M,M,M,240.00,13.00,30.29,M,M,10.00,M,6000.00,7999.00,M,M
BUF,2018-01-01 18:05,-78.7358,42.9408,M,M,M,250.00,14.00,30.29,M,M,10.00,M,6000.00,7999.00,M,M
BUF,2018-01-01 18:10,-78.7358,42.9408,M,M,M,250.00,16.00,30.29,M,M,10.00,M,6000.00,7999.00,M,M
BUF,2018-01-01 18:15,-78.7358,42.9408,M,M,M,250.00,13.00,30.29,M,M,10.00,18.00,6000.00,7999.00,M,M
BUF,2018-01-01 18:20,-78.7358,42.9408,M,M,M,250.00,15.00,30.29,M,M,10.00,M,6000.00,7999.00,M,M
BUF,2018-01-01 18:25,-78.7358,42.9408,M,M,M,260.00,16.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 18:30,-78.7358,42.9408,M,M,M,250.00,17.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 18:35,-78.7358,42.9408,M,M,M,250.00,16.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 18:40,-78.7358,42.9408,M,M,M,250.00,15.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 18:45,-78.7358,42.9408,M,M,M,250.00,12.00,30.29,M,M,10.00,17.00,7999.00,M,M,M
BUF,2018-01-01 18:50,-78.7358,42.9408,M,M,M,260.00,16.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 18:54,-78.7358,42.9408,12.90,1.00,58.29,260.00,17.00,30.29,1027.40,0.00,10.00,23.00,2500.00,6000.00,8000.00,M
BUF,2018-01-01 18:55,-78.7358,42.9408,M,M,M,250.00,17.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 19:00,-78.7358,42.9408,M,M,M,260.00,15.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 19:05,-78.7358,42.9408,M,M,M,260.00,12.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 19:10,-78.7358,42.9408,M,M,M,260.00,15.00,30.29,M,M,10.00,M,7500.00,M,M,M
BUF,2018-01-01 19:15,-78.7358,42.9408,M,M,M,260.00,17.00,30.29,M,M,10.00,M,7500.00,M,M,M
BUF,2018-01-01 19:20,-78.7358,42.9408,M,M,M,260.00,16.00,30.28,M,M,10.00,M,7500.00,9000.00,M,M
BUF,2018-01-01 19:25,-78.7358,42.9408,M,M,M,260.00,14.00,30.28,M,M,10.00,M,7500.00,9000.00,M,M
BUF,2018-01-01 19:30,-78.7358,42.9408,M,M,M,250.00,12.00,30.28,M,M,10.00,M,7000.00,9000.00,M,M
BUF,2018-01-01 19:35,-78.7358,42.9408,M,M,M,250.00,11.00,30.28,M,M,10.00,M,7000.00,9000.00,M,M
BUF,2018-01-01 19:40,-78.7358,42.9408,M,M,M,260.00,13.00,30.28,M,M,10.00,M,9000.00,M,M,M
BUF,2018-01-01 19:45,-78.7358,42.9408,M,M,M,270.00,15.00,30.29,M,M,10.00,M,9000.00,M,M,M
BUF,2018-01-01 19:50,-78.7358,42.9408,M,M,M,270.00,17.00,30.29,M,M,10.00,22.00,9000.00,M,M,M
BUF,2018-01-01 19:54,-78.7358,42.9408,14.00,1.00,55.54,260.00,18.00,30.29,1027.40,0.00,10.00,26.00,2800.00,6000.00,9000.00,M
BUF,2018-01-01 19:55,-78.7358,42.9408,M,M,M,260.00,19.00,30.29,M,M,10.00,M,8500.00,M,M,M
BUF,2018-01-01 20:00,-78.7358,42.9408,M,M,M,260.00,13.00,30.29,M,M,10.00,M,8500.00,M,M,M
BUF,2018-01-01 20:05,-78.7358,42.9408,M,M,M,250.00,16.00,30.28,M,M,10.00,M,8500.00,M,M,M
BUF,2018-01-01 20:10,-78.7358,42.9408,M,M,M,250.00,18.00,30.28,M,M,10.00,M,8500.00,M,M,M
BUF,2018-01-01 20:15,-78.7358,42.9408,M,M,M,260.00,19.00,30.28,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 20:20,-78.7358,42.9408,M,M,M,260.00,15.00,30.28,M,M,10.00,20.00,7999.00,M,M,M
BUF,2018-01-01 20:25,-78.7358,42.9408,M,M,M,250.00,18.00,30.29,M,M,10.00,M,7999.00,M,M,M
BUF,2018-01-01 20:30,-78.7358,42.9408,M,M,M,260.00,17.00,30.29,M,M,9.00,M,7999.00,M,M,M
BUF,2018-01-01 20:35,-78.7358,42.9408,M,M,M,260.00,18.00,30.29,M,M,10.00,M,2500.00,5000.00,7999.00,M
BUF,2018-01-01 20:40,-78.7358,42.9408,M,M,M,260.00,18.00,30.29,M,M,10.00,M,2500.00,5000.00,7999.00,M
BUF,2018-01-01 20:45,-78.7358,42.9408,M,M,M,250.00,17.00,30.29,M,M,10.00,M,2500.00,6000.00,9000.00,M
BUF,2018-01-01 20:50,-78.7358,42.9408,M,M,M,260.00,17.00,30.29,M,M,10.00,M,2500.00,6000.00,9000.00,M
BUF,2018-01-01 20:54,-78.7358,42.9408,12.00,1.90,63.25,260.00,17.00,30.29,1027.60,0.00,10.00,24.00,2500.00,6000.00,9000.00,M
BUF,2018-01-01 20:55,-78.7358,42.9408,M,M,M,260.00,15.00,30.29,M,M,10.00,M,6000.00,7000.00,9500.00,M
BUF,2018-01-01 21:00,-78.7358,42.9408,M,M,M,260.00,15.00,30.29,M,M,10.00,M,6000.00,9000.00,M,M
BUF,2018-01-01 21:05,-78.7358,42.9408,M,M,M,260.00,11.00,30.29,M,M,10.00,M,6000.00,9000.00,M,M
BUF,2018-01-01 21:10,-78.7358,42.9408,M,M,M,260.00,14.00,30.29,M,M,10.00,20.00,6000.00,9500.00,M,M
BUF,2018-01-01 21:15,-78.7358,42.9408,M,M,M,M,M,30.29,M,M,10.00,M,6000.00,9500.00,M,M
BUF,2018-01-01 21:20,-78.7358,42.9408,M,M,M,260.00,13.00,30.29,M,M,10.00,M,6000.00,9000.00,M,M
BUF,2018-01-01 21:25,-78.7358,42.9408,M,M,M,260.00,13.00,30.30,M,M,10.00,M,6000.00,9000.00,M,M
BUF,2018-01-01 21:30,-78.7358,42.9408,M,M,M,260.00,17.00,30.30,M,M,10.00,M,5500.00,9500.00,M,M
BUF,2018-01-01 21:35,-78.7358,42.9408,M,M,M,260.00,15.00,30.30,M,M,10.00,M,5500.00,9500.00,M,M
BUF,2018-01-01 21:40,-78.7358,42.9408,M,M,M,260.00,19.00,30.29,M,M,10.00,M,5500.00,10000.00,M,M
BUF,2018-01-01 21:45,-78.7358,42.9408,M,M,M,260.00,18.00,30.30,M,M,10.00,M,4900.00,5500.00,10000.00,M
BUF,2018-01-01 21:50,-78.7358,42.9408,M,M,M,260.00,14.00,30.30,M,M,10.00,M,4900.00,10000.00,M,M
BUF,2018-01-01 21:54,-78.7358,42.9408,10.90,3.00,69.89,270.00,18.00,30.30,1027.80,0.00,9.00,24.00,2000.00,5000.00,25000.00,M
BUF,2018-01-01 21:55,-78.7358,42.9408,M,M,M,260.00,18.00,30.30,M,M,9.00,M,5000.00,10000.00,M,M
BUF,2018-01-01 22:00,-78.7358,42.9408,M,M,M,260.00,16.00,30.30,M,M,9.00,M,11000.00,M,M,M
BUF,2018-01-01 22:05,-78.7358,42.9408,M,M,M,260.00,15.00,30.30,M,M,10.00,20.00,11000.00,M,M,M
BUF,2018-01-01 22:10,-78.7358,42.9408,M,M,M,M,M,30.30,M,M,10.00,M,11000.00,M,M,M
BUF,2018-01-01 22:15,-78.7358,42.9408,M,M,M,270.00,17.00,30.31,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 22:20,-78.7358,42.9408,M,M,M,270.00,17.00,30.31,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 22:25,-78.7358,42.9408,M,M,M,M,M,30.31,M,M,10.00,M,M,M,M,M
BUF,2018-01-01 22:30,-78.7358,42.9408,M,M,M,270.00,18.00,30.31,M,M,10.00,M,7000.00,M,M,M
BUF,2018-01-01 22:35,-78.7358,42.9408,M,M,M,M,M,30.31,M,M,10.00,M,7000.00,M,M,M
BUF,2018-01-01 22:40,-78.7358,42.9408,M,M,M,260.00,17.00,30.31,M,M,10.00,M,7000.00,M,M,M
BUF,2018-01-01 22:45,-78.7358,42.9408,M,M,M,M,M,30.31,M,M,10.00,M,7000.00,M,M,M
BUF,2018-01-01 22:50,-78.7358,42.9408,M,M,M,M,M,30.32,M,M,10.00,M,5000.00,7000.00,M,M
BUF,2018-01-01 22:54,-78.7358,42.9408,10.90,3.00,69.89,270.00,16.00,30.32,1028.60,T,8.00,27.00,2000.00,5000.00,7000.00,-SN
BUF,2018-01-01 22:55,-78.7358,42.9408,M,M,M,270.00,16.00,30.32,M,M,9.00,M,5000.00,7000.00,M,-SN
BUF,2018-01-01 23:00,-78.7358,42.9408,M,M,M,M,M,30.32,M,M,7.00,M,4500.00,7000.00,M,-SN
BUF,2018-01-01 23:05,-78.7358,42.9408,M,M,M,M,M,30.32,M,M,6.00,M,3900.00,7000.00,M,-SN
BUF,2018-01-01 23:10,-78.7358,42.9408,M,M,M,M,M,30.33,M,M,5.00,M,3800.00,7000.00,M,-SN
BUF,2018-01-01 23:15,-78.7358,42.9408,M,M,M,270.00,17.00,30.33,M,M,7.00,M,3999.00,5500.00,M,-SN
BUF,2018-01-01 23:20,-78.7358,42.9408,M,M,M,M,M,30.33,M,M,8.00,M,3999.00,6000.00,M,-SN
BUF,2018-01-01 23:25,-78.7358,42.9408,M,M,M,270.00,17.00,30.33,M,M,7.00,M,3800.00,6000.00,M,-SN
BUF,2018-01-01 23:30,-78.7358,42.9408,M,M,M,270.00,19.00,30.33,M,M,5.00,M,3800.00,6000.00,M,-SN
BUF,2018-01-01 23:35,-78.7358,42.9408,M,M,M,M,M,30.33,M,M,4.00,M,3399.00,6000.00,M,-SN
BUF,2018-01-01 23:40,-78.7358,42.9408,M,M,M,270.00,17.00,30.33,M,M,4.00,M,3200.00,6000.00,M,-SN
BUF,2018-01-01 23:45,-78.7358,42.9408,M,M,M,260.00,18.00,30.34,M,M,5.00,M,3600.00,6000.00,M,-SN
BUF,2018-01-01 23:50,-78.7358,42.9408,M,M,M,260.00,15.00,30.33,M,M,4.00,M,3600.00,M,M,-SN
BUF,2018-01-01 23:54,-78.7358,42.9408,10.90,3.90,72.85,260.00,18.00,30.34,1029.30,T,4.00,23.00,2200.00,3600.00,4500.00,-SN
BUF,2018-01-01 23:55,-78.7358,42.9408,M,M,M,260.00,17.00,30.34,M,M,5.00,M,3300.00,M,M,-SN
BUF,2018-01-02 00:00,-78.7358,42.9408,M,M,M,M,M,30.34,M,M,2.50,M,3100.00,M,M,-SN
BUF,2018-01-02 00:02,-78.7358,42.9408,10.90,5.00,76.62,270.00,17.00,30.34,M,T,1.50,M,2900.00,M,M,-SN
BUF,2018-01-02 00:05,-78.7358,42.9408,M,M,M,260.00,17.00,30.34,M,M,1.50,M,2900.00,M,M,-SN
BUF,2018-01-02 00:10,-78.7358,42.9408,M,M,M,260.00,16.00,30.34,M,M,1.50,M,2500.00,M,M,-SN
BUF,2018-01-02 00:15,-78.7358,42.9408,M,M,M,260.00,16.00,30.34,M,M,1.50,M,2300.00,M,M,-SN
BUF,2018-01-02 00:20,-78.7358,42.9408,M,M,M,260.00,17.00,30.34,M,M,1.50,M,2100.00,M,M,-SN
BUF,2018-01-02 00:25,-78.7358,42.9408,M,M,M,260.00,15.00,30.35,M,M,1.25,M,1900.00,M,M,-SN
BUF,2018-01-02 00:30,-78.7358,42.9408,M,M,M,260.00,18.00,30.35,M,M,1.25,M,1900.00,M,M,-SN
BUF,2018-01-02 00:35,-78.7358,42.9408,M,M,M,260.00,14.00,30.35,M,M,1.00,19.00,1900.00,M,M,-SN
BUF,2018-01-02 00:40,-78.7358,42.9408,M,M,M,260.00,16.00,30.35,M,M,1.00,M,1900.00,M,M,-SN
BUF,2018-01-02 00:44,-78.7358,42.9408,10.90,6.10,80.57,260.00,17.00,30.35,M,T,0.75,24.00,1900.00,M,M,-SN BLSN
BUF,2018-01-02 00:45,-78.7358,42.9408,M,M,M,260.00,18.00,30.35,M,M,0.75,M,1900.00,M,M,-SN
BUF,2018-01-02 00:50,-78.7358,42.9408,M,M,M,260.00,17.00,30.35,M,M,0.75,M,1900.00,M,M,-SN
BUF,2018-01-02 00:54,-78.7358,42.9408,10.00,7.00,87.37,260.00,14.00,30.35,1029.70,T,0.75,M,1900.00,M,M,-SN BLSN
BUF,2018-01-02 00:55,-78.7358,42.9408,M,M,M,260.00,15.00,30.35,M,M,0.75,M,1900.00,M,M,-SN
BUF,2018-01-02 00:59,-78.7358,42.9408,10.00,7.00,87.37,260.00,15.00,30.35,M,T,1.00,M,1900.00,M,M,-SN BLSN
BUF,2018-01-02 01:00,-78.7358,42.9408,M,M,M,260.00,15.00,30.35,M,M,1.00,M,1900.00,M,M,-SN
BUF,2018-01-02 01:05,-78.7358,42.9408,M,M,M,260.00,15.00,30.35,M,M,1.25,M,1900.00,3600.00,M,-SN
BUF,2018-01-02 01:10,-78.7358,42.9408,M,M,M,270.00,15.00,30.35,M,M,1.25,M,1900.00,3600.00,M,-SN
BUF,2018-01-02 01:14,-78.7358,42.9408,10.90,6.10,80.57,260.00,14.00,30.35,M,T,1.00,20.00,2100.00,3600.00,M,-SN BLSN
BUF,2018-01-02 01:15,-78.7358,42.9408,M,M,M,260.00,15.00,30.35,M,M,1.00,M,2300.00,3600.00,M,-SN
BUF,2018-01-02 01:20,-78.7358,42.9408,M,M,M,260.00,14.00,30.35,M,M,1.00,M,2500.00,3700.00,M,-SN
BUF,2018-01-02 01:25,-78.7358,42.9408,M,M,M,270.00,13.00,30.36,M,M,1.50,M,3500.00,M,M,-SN
BUF,2018-01-02 01:30,-78.7358,42.9408,M,M,M,260.00,15.00,30.36,M,M,1.50,M,3500.00,M,M,-SN
BUF,2018-01-02 01:35,-78.7358,42.9408,M,M,M,260.00,14.00,30.36,M,M,1.25,M,1600.00,2900.00,M,-SN
BUF,2018-01-02 01:37,-78.7358,42.9408,10.90,6.10,80.57,260.00,16.00,30.36,M,T,1.00,M,1600.00,2900.00,M,-SN
BUF,2018-01-02 01:40,-78.7358,42.9408,M,M,M,260.00,14.00,30.36,M,M,1.00,M,1600.00,2900.00,M,-SN BR
BUF,2018-01-02 01:45,-78.7358,42.9408,M,M,M,260.00,11.00,30.36,M,M,1.00,M,1600.00,2900.00,M,-SN BR
BUF,2018-01-02 01:50,-78.7358,42.9408,M,M,M,270.00,14.00,30.36,M,M,1.00,M,1600.00,2900.00,M,-SN BR
BUF,2018-01-02 01:54,-78.7358,42.9408,10.90,7.00,83.93,270.00,13.00,30.37,1030.20,T,1.25,M,1200.00,2200.00,M,-SN BR
BUF,2018-01-02 01:55,-78.7358,42.9408,M,M,M,270.00,15.00,30.36,M,M,1.25,M,2200.00,M,M,-SN BR
BUF,2018-01-02 02:00,-78.7358,42.9408,M,M,M,270.00,12.00,30.37,M,M,1.25,M,2200.00,3700.00,M,-SN BR
BUF,2018-01-02 02:05,-78.7358,42.9408,M,M,M,270.00,12.00,30.37,M,M,1.50,M,2400.00,3700.00,M,-SN BR
BUF,2018-01-02 02:10,-78.7358,42.9408,M,M,M,260.00,14.00,30.37,M,M,1.50,M,2400.00,3500.00,M,-SN BR
BUF,2018-01-02 02:15,-78.7358,42.9408,M,M,M,270.00,12.00,30.37,M,M,1.50,M,2400.00,3500.00,M,-SN BR
BUF,2018-01-02 02:17,-78.7358,42.9408,10.90,7.00,83.93,270.00,11.00,30.37,M,T,1.00,M,2500.00,3500.00,M,-SN BR
BUF,2018-01-02 02:20,-78.7358,42.9408,M,M,M,260.00,13.00,30.37,M,M,1.00,M,3000.00,3500.00,M,-SN BR
BUF,2018-01-02 02:25,-78.7358,42.9408,M,M,M,260.00,10.00,30.37,M,M,1.00,M,3000.00,3600.00,M,-SN BR
BUF,2018-01-02 02:30,-78.7358,42.9408,M,M,M,260.00,12.00,30.37,M,M,1.00,M,3300.00,M,M,-SN BR
BUF,2018-01-02 02:35,-78.7358,42.9408,M,M,M,270.00,13.00,30.38,M,M,1.00,M,3000.00,3500.00,M,-SN BR
BUF,2018-01-02 02:39,-78.7358,42.9408,10.90,7.00,83.93,270.00,14.00,30.38,M,T,1.00,M,2600.00,3400.00,M,-SN BR
BUF,2018-01-02 02:40,-78.7358,42.9408,M,M,M,270.00,13.00,30.38,M,M,1.00,M,2600.00,3399.00,M,-SN BR
BUF,2018-01-02 02:45,-78.7358,42.9408,M,M,M,260.00,13.00,30.38,M,M,1.00,M,2400.00,3200.00,M,-SN BR
BUF,2018-01-02 02:50,-78.7358,42.9408,M,M,M,270.00,13.00,30.38,M,M,1.25,M,2400.00,3600.00,M,-SN BR
BUF,2018-01-02 02:54,-78.7358,42.9408,10.90,7.00,83.93,270.00,10.00,30.38,1030.60,T,1.25,M,2600.00,3200.00,M,-SN BR
BUF,2018-01-02 02:55,-78.7358,42.9408,M,M,M,270.00,10.00,30.38,M,M,1.75,M,2600.00,3200.00,3900.00,-SN BR
BUF,2018-01-02 03:00,-78.7358,42.9408,M,M,M,270.00,12.00,30.38,M,M,2.00,M,2600.00,3200.00,M,-SN BR
BUF,2018-01-02 03:05,-78.7358,42.9408,M,M,M,280.00,12.00,30.38,M,M,1.50,M,2600.00,3300.00,M,-SN BR
BUF,2018-01-02 03:10,-78.7358,42.9408,M,M,M,270.00,9.00,30.38,M,M,1.50,M,2800.00,3399.00,M,-SN BR
BUF,2018-01-02 03:15,-78.7358,42.9408,M,M,M,270.00,10.00,30.38,M,M,1.50,M,2900.00,M,M,-SN BR
BUF,2018-01-02 03:20,-78.7358,42.9408,M,M,M,270.00,11.00,30.38,M,M,2.00,M,2900.00,M,M,-SN BR
BUF,2018-01-02 03:25,-78.7358,42.9408,M,M,M,270.00,10.00,30.38,M,M,1.50,M,2900.00,M,M,-SN BR
BUF,2018-01-02 03:30,-78.7358,42.9408,M,M,M,260.00,11.00,30.38,M,M,1.50,M,2900.00,M,M,-SN BR
BUF,2018-01-02 03:35,-78.7358,42.9408,M,M,M,270.00,11.00,30.38,M,M,1.50,M,2900.00,M,M,-SN BR
BUF,2018-01-02 03:40,-78.7358,42.9408,M,M,M,270.00,10.00,30.38,M,M,1.50,M,2900.00,M,M,-SN BR
BUF,2018-01-02 03:45,-78.7358,42.9408,M,M,M,260.00,10.00,30.39,M,M,1.50,M,2900.00,M,M,-SN BR
BUF,2018-01-02 03:47,-78.7358,42.9408,10.90,7.00,83.93,260.00,10.00,30.39,M,T,1.50,M,3300.00,M,M,-SN BR
BUF,2018-01-02 03:50,-78.7358,42.9408,M,M,M,260.00,9.00,30.38,M,M,1.50,M,3300.00,M,M,-SN BR
BUF,2018-01-02 03:54,-78.7358,42.9408,10.90,7.00,83.93,270.00,9.00,30.39,1030.70,T,1.50,M,3300.00,M,M,-SN BR
BUF,2018-01-02 03:55,-78.7358,42.9408,M,M,M,260.00,9.00,30.39,M,M,1.50,M,3300.00,M,M,-SN BR
BUF,2018-01-02 04:00,-78.7358,42.9408,M,M,M,260.00,10.00,30.39,M,M,1.50,M,3500.00,M,M,-SN BR
BUF,2018-01-02 04:05,-78.7358,42.9408,M,M,M,260.00,13.00,30.38,M,M,1.50,M,3500.00,M,M,-SN BR
BUF,2018-01-02 04:08,-78.7358,42.9408,10.90,7.00,83.93,260.00,13.00,30.38,M,T,2.00,M,3500.00,M,M,-SN BR
BUF,2018-01-02 04:10,-78.7358,42.9408,M,M,M,260.00,13.00,30.38,M,M,2.00,M,3500.00,M,M,-SN BR
BUF,2018-01-02 04:15,-78.7358,42.9408,M,M,M,260.00,12.00,30.38,M,M,2.00,M,3700.00,M,M,-SN BR
BUF,2018-01-02 04:20,-78.7358,42.9408,M,M,M,260.00,11.00,30.38,M,M,2.00,M,3900.00,M,M,-SN BR
BUF,2018-01-02 04:25,-78.7358,42.9408,M,M,M,260.00,12.00,30.38,M,M,2.00,M,4100.00,M,M,-SN BR
BUF,2018-01-02 04:30,-78.7358,42.9408,M,M,M,260.00,11.00,30.38,M,M,2.00,M,4300.00,M,M,-SN BR
BUF,2018-01-02 04:35,-78.7358,42.9408,M,M,M,270.00,11.00,30.38,M,M,2.00,M,4300.00,M,M,-SN BR
BUF,2018-01-02 04:40,-78.7358,42.9408,M,M,M,260.00,12.00,30.38,M,M,2.00,M,4300.00,M,M,-SN BR
BUF,2018-01-02 04:42,-78.7358,42.9408,10.90,7.00,83.93,260.00,12.00,30.38,M,T,3.00,M,3500.00,4000.00,M,-SN BR
BUF,2018-01-02 04:45,-78.7358,42.9408,M,M,M,270.00,10.00,30.38,M,M,3.00,M,3500.00,3999.00,M,-SN BR
BUF,2018-01-02 04:50,-78.7358,42.9408,M,M,M,260.00,9.00,30.38,M,M,3.00,M,3500.00,3999.00,M,-SN BR
BUF,2018-01-02 04:54,-78.7358,42.9408,10.90,7.00,83.93,270.00,10.00,30.38,1030.30,T,3.00,M,3500.00,4000.00,M,-SN BR
BUF,2018-01-02 04:55,-78.7358,42.9408,M,M,M,260.00,11.00,30.38,M,M,6.00,M,4600.00,M,M,-SN BR
BUF,2018-01-02 05:00,-78.7358,42.9408,M,M,M,270.00,10.00,30.38,M,M,7.00,M,4600.00,M,M,-SN
BUF,2018-01-02 05:05,-78.7358,42.9408,M,M,M,270.00,12.00,30.37,M,M,7.00,M,4600.00,M,M,-SN
BUF,2018-01-02 05:10,-78.7358,42.9408,M,M,M,260.00,13.00,30.38,M,M,7.00,M,4600.00,6000.00,M,-SN
BUF,2018-01-02 05:15,-78.7358,42.9408,M,M,M,270.00,11.00,30.38,M,M,8.00,M,4600.00,6000.00,M,-SN
BUF,2018-01-02 05:20,-78.7358,42.9408,M,M,M,260.00,10.00,30.37,M,M,8.00,M,4600.00,6000.00,M,-SN
BUF,2018-01-02 05:25,-78.7358,42.9408,M,M,M,270.00,13.00,30.37,M,M,5.00,M,4700.00,6000.00,M,-SN BR
BUF,2018-01-02 05:30,-78.7358,42.9408,M,M,M,M,M,30.37,M,M,4.00,M,4700.00,6000.00,M,-SN BR
BUF,2018-01-02 05:35,-78.7358,42.9408,M,M,M,280.00,12.00,30.37,M,M,5.00,M,4500.00,6000.00,M,-SN BR
BUF,2018-01-02 05:40,-78.7358,42.9408,M,M,M,270.00,13.00,30.37,M,M,6.00,M,4500.00,5500.00,M,-SN BR
BUF,2018-01-02 05:45,-78.7358,42.9408,M,M,M,270.00,13.00,30.37,M,M,7.00,M,4500.00,5500.00,M,-SN
BUF,2018-01-02 05:50,-78.7358,42.9408,M,M,M,270.00,12.00,30.37,M,M,7.00,M,4500.00,5500.00,M,-SN
BUF,2018-01-02 05:54,-78.7358,42.9408,10.90,7.00,83.93,280.00,9.00,30.37,1029.90,T,8.00,17.00,4000.00,5000.00,M,-SN
BUF,2018-01-02 05:55,-78.7358,42.9408,M,M,M,280.00,9.00,30.37,M,M,8.00,M,4400.00,5000.00,M,-SN
BUF,2018-01-02 06:00,-78.7358,42.9408,M,M,M,270.00,10.00,30.36,M,M,9.00,M,4300.00,5000.00,M,-SN
BUF,2018-01-02 06:05,-78.7358,42.9408,M,M,M,270.00,9.00,30.36,M,M,9.00,M,4300.00,5000.00,M,-SN
BUF,2018-01-02 06:10,-78.7358,42.9408,M,M,M,270.00,9.00,30.36,M,M,9.00,M,3900.00,4800.00,M,-SN
BUF,2018-01-02 06:15,-78.7358,42.9408,M,M,M,270.00,9.00,30.36,M,M,9.00,M,3600.00,4600.00,M,-SN
BUF,2018-01-02 06:20,-78.7358,42.9408,M,M,M,270.00,11.00,30.36,M,M,9.00,M,3600.00,4600.00,M,-SN
BUF,2018-01-02 06:25,-78.7358,42.9408,M,M,M,270.00,11.00,30.36,M,M,9.00,M,3600.00,4400.00,M,-SN
BUF,2018-01-02 06:30,-78.7358,42.9408,M,M,M,270.00,9.00,30.36,M,M,9.00,M,3500.00,4200.00,M,-SN
BUF,2018-01-02 06:35,-78.7358,42.9408,M,M,M,270.00,8.00,30.35,M,M,9.00,M,3500.00,M,M,-SN
BUF,2018-01-02 06:40,-78.7358,42.9408,M,M,M,260.00,9.00,30.35,M,M,9.00,M,3500.00,M,M,-SN
BUF,2018-01-02 06:45,-78.7358,42.9408,M,M,M,260.00,11.00,30.35,M,M,9.00,M,3500.00,M,M,-SN
BUF,2018-01-02 06:50,-78.7358,42.9408,M,M,M,270.00,11.00,30.35,M,M,9.00,M,3399.00,M,M,-SN
BUF,2018-01-02 06:54,-78.7358,42.9408,12.00,7.00,79.93,270.00,10.00,30.35,1029.30,T,9.00,M,3400.00,M,M,-SN
BUF,2018-01-02 06:55,-78.7358,42.9408,M,M,M,270.00,10.00,30.35,M,M,9.00,M,3399.00,M,M,-SN
